Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
b6cfe0bc-f3ce-45a8-b3c1-2dff05ae66a1,8a6364cc-f65a-4fbb-8618-fc68e7f03f17,Charged Off,416944.0,Long Term,700.0,1546980.0,1,Home Mortgage,Debt Consolidation,28876.96,12.9,38.0,13.0,0.0,130378.0,365508.0,0.0,0.0
fa1ecf1c-d4ae-4309-ab89-db5b2a3fe490,c0e3c38e-922e-4d5a-ae27-117206ef834b,Fully Paid,362494.0,Short Term,741.0,1138404.0,10,Home Mortgage,Debt Consolidation,7608.36,17.1,44.0,15.0,0.0,314526.0,634480.0,0.0,0.0
804a2f19-32d4-492d-9681-877f9cfde525,460373d9-79b3-4dcf-a4e8-f95ddf058e56,Fully Paid,480238.0,Long Term,679.0,1152084.0,4,Rent,other,15457.07,10.5,46.0,8.0,0.0,104234.0,286660.0,0.0,0.0
b841c392-5d50-4a0a-a1be-afe04c261aa0,b29d6cd4-1c50-4b5f-9673-7202b66d15ea,Fully Paid,264814.0,Short Term,724.0,1048249.0,6,Home Mortgage,Debt Consolidation,20178.57,16.0,1.0,13.0,0.0,192318.0,439230.0,0.0,0.0
a2d561a4-e9c2-40cf-a7fe-108882955ed1,93dbf71a-6556-4b07-903c-58bc9f3f3d93,Fully Paid,409596.0,Short Term,738.0,801648.0,10,Rent,Debt Consolidation,18771.81,29.5,8.0,10.0,0.0,338523.0,572220.0,0.0,0.0
41275d15-3b87-4157-be90-11137bb6b43b,18d4a6b0-87c3-45cb-87e5-7545f4437613,Charged Off,222046.0,Short Term,728.0,480605.0,1,Rent,Debt Consolidation,11254.27,11.8,4.0,20.0,0.0,212439.0,483274.0,0.0,0.0
4386266c-ce73-4e3e-964d-81f48aad20a0,b870b4fe-2b93-40b9-aebf-b9a6f6e09e69,Fully Paid,70466.0,Short Term,726.0,1901520.0,8,Rent,Debt Consolidation,22025.94,14.0,13.0,14.0,0.0,5016.0,81862.0,0.0,0.0
9ef8c5f0-116a-46a7-a1ae-f7a8e21620a1,e668d553-e033-40f1-98b3-a7287c809e1d,Charged Off,556380.0,Long Term,710.0,1633734.0,10,Rent,Debt Consolidation,28181.94,18.0,41.0,14.0,0.0,420223.0,914606.0,0.0,0.0
e9ffbfc4-31eb-4189-9871-db405a39132d,4665218a-be06-417c-b492-59867dc90399,Fully Paid,222772.0,Short Term,734.0,1038920.0,10,Home Mortgage,Other,16622.91,19.0,28.0,8.0,0.0,117078.0,309496.0,0.0,0.0
2fa2d188-15ac-4b79-bab3-15db02711e5b,5d8f7ad0-a5ac-4ab7-906d-4ee52635e470,Charged Off,140734.0,Short Term,734.0,785308.0,0,Rent,Debt Consolidation,9358.26,8.1,62.0,11.0,0.0,116983.0,197142.0,0.0,0.0
5fe5c69b-05e7-46fd-af44-3866a795d751,52652dac-afc3-457f-a67d-d0787a694b63,Charged Off,399608.0,Short Term,710.0,1800649.0,7,Rent,Debt Consolidation,17556.38,12.8,57.0,7.0,0.0,193553.0,347446.0,0.0,0.0
4284e4ba-5169-4a8a-9988-bdee8ec18a3f,08863095-af19-4aa5-9c28-26a5df6ede0c,Fully Paid,537856.0,Short Term,731.0,1114806.0,10,Home Mortgage,Debt Consolidation,13191.89,19.2,18.0,9.0,0.0,118047.0,146344.0,0.0,0.0
3284f97d-dfdb-400e-9330-7a18211ae40c,d39ebc6a-f781-4b5c-80b5-42c021fc050b,Fully Paid,731874.0,Short Term,736.0,2036838.0,5,Rent,Debt Consolidation,28515.58,16.8,20.0,14.0,0.0,224979.0,811558.0,0.0,0.0
27160760-517b-4004-aedf-2a921d216163,6f9c46ec-2e9b-4e22-a909-2b614d426fc2,Charged Off,118866.0,Short Term,732.0,445531.0,8,Rent,Debt Consolidation,6719.92,11.0,79.0,9.0,0.0,165224.0,307098.0,0.0,0.0
2d735484-700b-48d0-b348-62b2f95faa63,4b23bc8d-354a-4294-a0da-fda83ba303cb,Fully Paid,106832.0,Short Term,662.0,924502.0,3,Rent,Debt Consolidation,16949.14,19.3,5.0,11.0,0.0,231971.0,286968.0,0.0,0.0
cfd29cef-305e-4658-a1a2-9bd1b6aad988,9aff7cf7-05c6-4191-8186-7230c6461b92,Charged Off,221342.0,Short Term,744.0,1510158.0,10,Home Mortgage,Debt Consolidation,24162.49,23.6,21.0,13.0,0.0,214491.0,434214.0,0.0,0.0
8b55ed93-6c74-4c2f-890e-8bd349cd77f8,aad90561-3fcc-4a74-af10-71fc04eb403d,Fully Paid,448888.0,Long Term,736.0,2326056.0,10,Own Home,Debt Consolidation,20934.58,13.4,58.0,19.0,0.0,299668.0,930270.0,0.0,0.0
dce1fbe0-3e9d-4fb3-ba18-76019ed70791,62d7117b-1888-4194-853d-4935237ddb57,Fully Paid,129712.0,Short Term,735.0,1176176.0,2,Rent,Debt Consolidation,14212.0,18.3,75.0,13.0,0.0,277476.0,617892.0,0.0,0.0
4992d71e-51c1-4fde-8e62-cb0849a9378e,5c29f5e9-5eb6-4f5e-ad8f-cc9dbce7009f,Fully Paid,119108.0,Short Term,681.0,789070.0,10,Rent,Debt Consolidation,21370.44,27.9,79.0,9.0,0.0,152076.0,206690.0,0.0,0.0
702bb4de-7038-487f-92cc-6c9769b392c2,fa5eef93-d754-4291-b89f-3ac107f9684a,Fully Paid,197362.0,Short Term,743.0,675982.0,10,Rent,Debt Consolidation,12336.51,14.6,10.0,6.0,0.0,207632.0,364276.0,0.0,0.0
32ad0651-12ac-4872-a3c4-9784c05e9e67,88e6ec82-2536-4a4d-a462-0c720566f648,Fully Paid,631334.0,Long Term,684.0,1557848.0,0,Rent,Debt Consolidation,29599.15,13.7,55.0,20.0,0.0,638286.0,1036574.0,0.0,0.0
c1d09774-ae83-4248-ba33-cb7600d64cbc,114ef46c-f2a9-465a-8de5-3124861c346f,Charged Off,233090.0,Short Term,730.0,843524.0,0,Rent,Debt Consolidation,16237.78,11.0,14.0,13.0,0.0,203870.0,397386.0,0.0,0.0
45ad1d14-ffa6-4297-9cc5-3d15fd99ea3c,845e11c7-e432-4d0c-aeb3-2252ca031fa9,Fully Paid,35530.0,Short Term,706.0,661086.0,10,Home Mortgage,Debt Consolidation,4495.4,15.9,38.0,9.0,1.0,37145.0,215094.0,0.0,0.0
8efa4f88-78e4-445d-b2ac-4457edcf8aa1,1278b1e3-03d9-40a3-ac21-ffdc8e61ccea,Fully Paid,121594.0,Short Term,736.0,1575328.0,2,Rent,Debt Consolidation,31768.95,11.4,5.0,11.0,0.0,335388.0,499796.0,0.0,0.0
34705374-1637-46fa-9983-ea33d477c6da,c56df524-65a7-40b9-8e31-1e5dbf3e5b51,Fully Paid,171930.0,Short Term,712.0,445474.0,2,Rent,Debt Consolidation,10245.75,16.9,49.0,10.0,0.0,179189.0,320188.0,0.0,0.0
3407606a-d923-4862-918f-e94e744fc7b8,bfdb7072-720b-4024-97bf-2c2cb5fc9e75,Fully Paid,89936.0,Short Term,697.0,543704.0,10,Rent,Debt Consolidation,11236.6,21.5,8.0,7.0,0.0,99997.0,164252.0,0.0,0.0
1b5dd531-3bf5-42aa-8010-810b73721564,f9a1d828-67a4-4e8d-ac05-7508e9578459,Fully Paid,221386.0,Short Term,718.0,785859.0,3,Rent,Debt Consolidation,14014.4,13.5,16.0,10.0,0.0,101840.0,244134.0,0.0,0.0
d3fb49cf-69c8-4ef7-a19b-dc3cc8c73472,2249393e-2dff-4327-92ba-e12fa97cce7e,Charged Off,178838.0,Long Term,683.0,1467256.0,5,Rent,Other,27572.04,20.1,27.0,12.0,0.0,446538.0,654478.0,0.0,0.0
a40145e5-6391-469e-bbf5-03bc413343c1,690c8509-ff64-4cb9-956a-3f4a521870f4,Fully Paid,193446.0,Short Term,724.0,1113780.0,3,Rent,Debt Consolidation,20883.47,15.8,67.0,12.0,0.0,151373.0,251482.0,0.0,0.0
26cb5834-e3d3-4be3-89f9-7e0ea781fdfd,5c4702ea-a53c-4d72-ac34-538ac7bc4b5c,Fully Paid,284482.0,Long Term,733.0,1133958.0,0,Home Mortgage,Debt Consolidation,12379.07,17.5,49.0,9.0,0.0,99389.0,249656.0,0.0,0.0
31683229-c80a-495f-9540-05062fab7646,41261332-ee27-4440-b9f1-ed01857ee130,Fully Paid,451858.0,Short Term,716.0,1549336.0,5,Home Mortgage,Debt Consolidation,30599.31,11.3,38.0,20.0,0.0,393091.0,915794.0,0.0,0.0
f89113a1-d74d-4959-b05e-a093210785df,72f1c844-4428-4f21-82ec-0bacbde402d7,Fully Paid,88000.0,Short Term,740.0,1320500.0,10,Rent,Debt Consolidation,30041.47,15.8,37.0,11.0,0.0,120555.0,200266.0,0.0,0.0
1423e8eb-6606-4d0b-91d1-8f64d1d58112,8b241fe8-ba63-4e8b-bbe5-775a1d9d7b16,Fully Paid,321420.0,Short Term,748.0,1542192.0,10,Rent,Debt Consolidation,13108.67,14.5,75.0,7.0,0.0,70129.0,441342.0,0.0,0.0
850d95d9-cce3-4726-9c16-e532a67896dc,6ee43a27-2a17-49c0-a7ce-5d3c27af8868,Fully Paid,216832.0,Short Term,720.0,1267794.0,9,Home Mortgage,Debt Consolidation,28736.74,22.2,15.0,11.0,0.0,79819.0,253880.0,0.0,0.0
54673ab1-0e1b-4cfe-9c65-050a8a11b73e,85b0c5e5-17eb-4b08-a838-e1cd07174241,Fully Paid,152658.0,Short Term,750.0,1347290.0,5,Home Mortgage,Debt Consolidation,24812.67,22.7,6.0,14.0,0.0,84056.0,715594.0,0.0,0.0
abe11917-0e76-441f-ae66-33c7f4cfdaa8,10a43959-78e3-4c6d-a386-3398f8c37c1c,Fully Paid,138798.0,Short Term,703.0,842859.0,3,Rent,Debt Consolidation,14539.37,13.6,69.0,9.0,0.0,155059.0,251460.0,0.0,0.0
ef88808a-f9cb-43b9-a9dd-51065767bc34,c4274cad-d6df-424d-a67b-96a6bbe1ba24,Fully Paid,222376.0,Short Term,739.0,960260.0,1,Rent,Debt Consolidation,13603.62,19.1,14.0,13.0,0.0,160911.0,420596.0,0.0,0.0
41327962-f9f3-4a51-bede-121948828dfa,5c364f1c-9d1a-4f3f-9ed8-638749691f44,Fully Paid,49016.0,Short Term,685.0,1767323.0,10,Home Mortgage,Debt Consolidation,39912.35,27.4,70.0,10.0,0.0,205922.0,380864.0,0.0,0.0
c653d45c-cc32-41cb-823a-0a45742f45b1,e526d1f9-3cc3-4d90-b7ba-28e745efa31d,Fully Paid,754996.0,Short Term,742.0,3167015.0,7,Home Mortgage,Debt Consolidation,20004.91,12.0,50.0,10.0,0.0,577600.0,778580.0,0.0,0.0
762cf0a1-62cc-461f-aecb-9ea5ee1f6e90,653fe55c-73de-43dd-b5b7-8314b754f2eb,Charged Off,304150.0,Short Term,741.0,1688625.0,6,Home Mortgage,Debt Consolidation,20657.56,15.0,72.0,10.0,1.0,139061.0,184668.0,0.0,0.0
6508eaa2-01f4-4ab9-8b57-4ec79a000978,88e82b6c-3504-4096-a35e-28884d5638ab,Charged Off,762916.0,Short Term,685.0,2014304.0,1,Rent,Debt Consolidation,27360.95,16.5,37.0,16.0,0.0,504849.0,746570.0,0.0,0.0
67f3f700-c70a-4b49-aa10-214862175304,780354d2-6bce-435a-ae2e-e30619e4e642,Fully Paid,215512.0,Short Term,731.0,1108973.0,10,Home Mortgage,Debt Consolidation,9980.7,14.0,61.0,10.0,0.0,311695.0,428648.0,0.0,0.0
c71e05ba-72bf-4047-8c1e-5c66c86f4422,d88cc822-ad92-44be-8f5b-768f0579ed65,Fully Paid,262900.0,Short Term,722.0,1135212.0,10,Rent,Debt Consolidation,14284.77,17.2,78.0,5.0,0.0,129523.0,181786.0,0.0,0.0
88857621-a237-427a-baf6-8a697895f36a,9a70173e-2f41-40d4-9666-da33cb2bec99,Fully Paid,344608.0,Short Term,736.0,1395075.0,10,Home Mortgage,Debt Consolidation,23948.74,21.6,16.0,8.0,0.0,290928.0,392150.0,0.0,0.0
6ddcf483-a90e-41a4-9d26-d8ffe0dd7a0d,ae68b2fe-7a58-49bb-bffa-17d252c39a4c,Fully Paid,225478.0,Short Term,743.0,876299.0,1,Home Mortgage,Debt Consolidation,10077.41,26.5,65.0,12.0,0.0,273505.0,482746.0,0.0,0.0
bdae4e3b-09f9-4d80-b3b5-0f7e11c4b222,92945698-a63a-4c8f-81f0-2d786121e123,Fully Paid,690866.0,Long Term,715.0,1334389.0,10,Home Mortgage,Debt Consolidation,28466.94,20.6,9.0,14.0,0.0,403218.0,1032900.0,0.0,0.0
cecfe2d1-4019-421d-ab0c-78189195d96d,e28174da-4f52-4cb5-ae98-92326dfdce2c,Fully Paid,343244.0,Short Term,695.0,1574796.0,7,Home Mortgage,Debt Consolidation,10222.95,13.7,31.0,11.0,0.0,163818.0,221056.0,0.0,0.0
2253fa6e-a876-4f9e-8dbc-47f42b64af1a,01b8e88e-8894-4506-be14-cc4e85376622,Fully Paid,442508.0,Short Term,703.0,2101913.0,10,Rent,Debt Consolidation,29076.46,18.0,49.0,12.0,0.0,212629.0,757570.0,0.0,0.0
5e821c45-e3f9-4f60-bd12-a38c2bfea7a9,629f0896-910e-4517-8da0-f658792df015,Fully Paid,269060.0,Short Term,728.0,2416648.0,0,Rent,other,5699.24,20.1,51.0,2.0,0.0,92473.0,197890.0,0.0,0.0
103f501c-1e79-4675-8fbf-efa6197c7d72,de43808f-c963-43fb-91fc-3cc7b6761eba,Fully Paid,283800.0,Short Term,716.0,1131222.0,10,Home Mortgage,Business Loan,1112.45,24.4,18.0,5.0,0.0,32794.0,167992.0,0.0,0.0
23f1a3bd-a8b1-404b-99ce-954cc8373351,ba69d69e-5035-4787-8cf7-1409cdd80c8b,Fully Paid,449746.0,Short Term,696.0,985226.0,10,Rent,Debt Consolidation,26108.66,27.5,18.0,10.0,0.0,151449.0,217294.0,0.0,0.0
89cfa1cb-c319-488e-85a7-71ec5a0122b7,4768ac0d-18ca-4f9c-8d12-ad9ea19aac37,Fully Paid,263230.0,Short Term,713.0,1470125.0,2,Home Mortgage,Debt Consolidation,12986.12,17.6,6.0,6.0,0.0,442662.0,565730.0,0.0,0.0
396fa57c-f2ae-4fed-a42d-83ec528e3ff8,986a9a6c-4577-46b4-8efc-79ea23c2fec5,Fully Paid,682858.0,Short Term,696.0,1487567.0,10,Rent,Debt Consolidation,33470.4,29.5,35.0,7.0,0.0,482771.0,746306.0,0.0,0.0
605fd2c0-c309-4b2e-ab6b-25082d96c6cc,d457b31a-3743-4490-9e1e-f784aba78af1,Charged Off,233706.0,Short Term,728.0,803073.0,3,Rent,other,15914.02,10.5,49.0,7.0,0.0,121809.0,245718.0,0.0,0.0
f2573402-055d-466b-8dcd-e9248b16f315,0f9ee52e-f102-4063-b302-053fabee4bad,Charged Off,648714.0,Long Term,652.0,1139183.0,3,Rent,Debt Consolidation,20884.99,20.7,34.0,11.0,0.0,357504.0,665522.0,0.0,0.0
36bd691a-2028-4812-912c-c697023a252b,9dd0a770-5137-42fb-9e45-c1af20b40389,Fully Paid,119130.0,Short Term,713.0,382812.0,4,Home Mortgage,Debt Consolidation,6412.12,20.6,20.0,16.0,0.0,120479.0,708070.0,0.0,0.0
45bfe878-6a54-4b46-9de6-7be0fe5f261c,0af000fc-a13b-47c1-b75e-61a2a550f595,Fully Paid,109296.0,Short Term,746.0,930696.0,8,Rent,Debt Consolidation,14658.69,16.1,36.0,10.0,0.0,34732.0,432476.0,0.0,0.0
b3533421-b3c2-4313-b579-efb930c851eb,edd7b6b5-0738-458b-a5b3-78c3ee13f9b3,Fully Paid,215512.0,Short Term,738.0,1395930.0,5,Home Mortgage,Debt Consolidation,20473.64,21.0,28.0,13.0,0.0,218044.0,588522.0,0.0,0.0
c809d1ba-bd5e-416e-af69-405d3be1ccf5,52c531ad-56b6-451d-af25-9975f897acfc,Charged Off,113806.0,Short Term,729.0,1512248.0,3,Home Mortgage,Home Improvements,6616.18,12.8,53.0,12.0,0.0,116850.0,229724.0,0.0,0.0
21ed0d3b-5852-4836-969c-3e35178130c8,77af858a-310e-4212-8c18-590a6ed33586,Charged Off,630146.0,Short Term,720.0,1640365.0,7,Rent,Debt Consolidation,19137.56,13.0,25.0,17.0,0.0,317604.0,585596.0,0.0,0.0
1e39ed4a-0e0d-421b-b4af-3022e432dfef,87cbb688-9896-41b3-a76f-efc0b03716c3,Fully Paid,259864.0,Long Term,724.0,1297890.0,10,Home Mortgage,Debt Consolidation,9258.32,18.2,7.0,7.0,0.0,87400.0,140734.0,0.0,0.0
4bf958f9-d5e5-4002-912d-2ac07fda7fce,bca5429e-ce18-46a5-8bf7-d6c68f09b369,Fully Paid,222420.0,Short Term,713.0,576270.0,4,Own Home,Debt Consolidation,9700.64,16.0,72.0,7.0,0.0,195396.0,382822.0,0.0,0.0
f48821f1-1a53-4737-9294-45068fed9bc4,a7df27fd-0f4a-45b6-9ac0-270ae136c279,Fully Paid,280170.0,Short Term,738.0,409469.0,10,Rent,Debt Consolidation,5527.86,14.8,66.0,8.0,0.0,216505.0,427064.0,0.0,0.0
dac550bc-770d-4e85-b04b-6bc337fac26a,7ed3f3bf-d5dc-4e5a-8908-7856ca18fa00,Charged Off,349756.0,Long Term,684.0,1139886.0,10,Rent,Debt Consolidation,18238.1,26.5,51.0,8.0,0.0,435309.0,591580.0,0.0,0.0
64dc9c97-7365-40c3-a8dc-9d863c2ffe9b,6a6dec82-b701-473f-bff2-f9fc95f7e0bc,Fully Paid,332486.0,Short Term,741.0,1005803.0,10,Home Mortgage,Debt Consolidation,23468.8,17.4,75.0,7.0,0.0,300770.0,354640.0,0.0,0.0
72ed48b1-6319-4b81-bf59-a0711d021dfa,ce5bcecf-ab83-4307-832b-d3883a63f35f,Fully Paid,87274.0,Short Term,727.0,1130538.0,10,Rent,Debt Consolidation,14602.83,18.4,10.0,5.0,0.0,106894.0,275044.0,0.0,0.0
f368e952-e59c-4ff3-8beb-3e0847694664,aac5a2c2-3404-4a5e-9ede-1836868d0cfb,Fully Paid,353892.0,Long Term,712.0,1341058.0,10,Rent,Debt Consolidation,24586.19,19.4,3.0,12.0,0.0,122740.0,478500.0,0.0,0.0
be235a44-a7ab-42a6-821b-068a66eed81e,445532b9-6b9a-4d54-a3fa-720d73c8b87b,Fully Paid,246532.0,Short Term,704.0,1612264.0,3,Own Home,Home Improvements,19481.27,14.3,22.0,8.0,0.0,94088.0,178002.0,0.0,0.0
dc96bcc4-0d2a-4b18-9a2c-3bd2d24cd352,929989f0-0b50-41b7-b1eb-5da81017b464,Fully Paid,53328.0,Short Term,741.0,614137.0,1,Rent,Debt Consolidation,9058.63,11.2,56.0,8.0,0.0,89851.0,135476.0,0.0,0.0
7db4743c-bb87-4d26-97ec-cef957986556,0029df6c-5eac-452f-a7a4-511fe31367ee,Fully Paid,330198.0,Short Term,726.0,2851710.0,10,Home Mortgage,Debt Consolidation,15803.25,21.1,22.0,10.0,0.0,285703.0,420332.0,0.0,0.0
4bfbff6c-484b-469d-a373-8caa7bdc8095,1d4524dd-7aca-4692-b0f8-e0f3f3efb37a,Charged Off,67540.0,Short Term,729.0,1069453.0,2,Rent,other,12013.51,18.7,20.0,8.0,0.0,86868.0,182534.0,0.0,0.0
259bc4c0-afa9-4d16-8d8a-3d057f893d47,8717eb69-c192-4b98-818f-0a0b33eff1a5,Fully Paid,174878.0,Short Term,733.0,1250561.0,10,Home Mortgage,Debt Consolidation,25115.53,22.2,41.0,9.0,0.0,151259.0,238304.0,0.0,0.0
59817ff1-cac4-46b3-ae21-5c151764cbf7,3b598605-2a11-43f3-92d7-4d7cf9451f12,Fully Paid,513546.0,Long Term,723.0,1114578.0,10,Home Mortgage,Debt Consolidation,15139.77,25.1,73.0,9.0,0.0,295849.0,787490.0,0.0,0.0
5cafb426-4054-40da-8732-a2c84e9690cd,3e0bbc6c-6c7a-4d8c-8daf-f6c8c367b922,Charged Off,209704.0,Short Term,742.0,2287752.0,8,Home Mortgage,Debt Consolidation,17348.71,15.9,38.0,6.0,0.0,232275.0,309166.0,0.0,0.0
7e49d70f-df89-45c1-9df3-13be4e054a1a,03fd23e1-07b5-4c39-9e8a-93eefe5070a8,Fully Paid,477620.0,Long Term,647.0,1887764.0,10,Home Mortgage,Debt Consolidation,16518.03,25.6,38.0,13.0,0.0,226955.0,277508.0,0.0,0.0
05da84c2-7fed-487c-ba17-70ab60a4099e,33ffa3e7-642f-4018-80a6-7a4fcca6b4f6,Charged Off,352352.0,Long Term,684.0,821655.0,6,Home Mortgage,Debt Consolidation,16843.88,13.5,18.0,15.0,0.0,105013.0,584628.0,0.0,0.0
1bbec50f-4398-4673-9d9c-ce56b37cb322,e4974387-025a-4c96-ac2b-1049d55ce15f,Fully Paid,258874.0,Short Term,740.0,1006088.0,2,Home Mortgage,Debt Consolidation,6313.32,21.3,12.0,8.0,0.0,229330.0,351714.0,0.0,0.0
75f80a37-557f-4d31-8a4b-0c17d45e1723,0247824a-5fca-4ba0-bcd0-1c00a1e9be87,Fully Paid,658680.0,Short Term,683.0,1911362.0,10,Rent,Debt Consolidation,22458.57,14.9,13.0,5.0,0.0,124849.0,142714.0,0.0,0.0
b39fff91-cf31-4047-9914-14c5e83dffcb,eb318916-2777-4201-a5c3-d3a5f37faf11,Fully Paid,327492.0,Long Term,724.0,1282177.0,8,Home Mortgage,Debt Consolidation,16240.82,14.4,51.0,12.0,0.0,301055.0,599962.0,0.0,0.0
b163c30a-3917-4221-9513-0164bab69cd8,1d366b5e-3af1-49e2-b127-54da60b35335,Fully Paid,122958.0,Short Term,743.0,1061872.0,7,Home Mortgage,Buy a Car,2309.64,13.8,46.0,5.0,0.0,81377.0,235004.0,0.0,0.0
bb3d027a-c1c0-4109-bfeb-533af82b995f,a20bb321-b976-46dd-803d-99531ae338a8,Charged Off,109230.0,Short Term,711.0,811205.0,5,Home Mortgage,Debt Consolidation,8179.5,27.6,19.0,7.0,0.0,63099.0,220748.0,0.0,0.0
4bbaebf5-a309-41d0-87a4-5575d5544385,50de3309-d016-4835-afd6-90ae09a07ec5,Fully Paid,123640.0,Short Term,709.0,1630960.0,3,Home Mortgage,Debt Consolidation,6564.5,8.0,10.0,8.0,0.0,56487.0,164318.0,0.0,0.0
2435dcc4-3814-413d-a19e-a080a56ea0c7,c972e0d4-2fb3-4f8c-9c51-7fdc14faf590,Fully Paid,548306.0,Short Term,702.0,2897994.0,3,Home Mortgage,Business Loan,772.73,23.3,66.0,8.0,0.0,0.0,0.0,0.0,0.0
e758fdad-da8e-4014-99ad-f8543cb0f0e3,b413adae-20b9-4809-ae34-9ca63da1065d,Fully Paid,441232.0,Short Term,739.0,1762421.0,10,Rent,Debt Consolidation,39360.59,19.1,26.0,12.0,0.0,110827.0,152218.0,0.0,0.0
7ce7e879-e7c0-443a-9ec3-cc162f9a8bfa,d1a962ac-317b-46ce-b328-fbaffc2fc86a,Fully Paid,258478.0,Short Term,725.0,1116174.0,10,Home Mortgage,Debt Consolidation,19254.03,11.6,14.0,17.0,0.0,100605.0,455026.0,0.0,0.0
acc23fe6-65c1-4591-aede-6a522a69bcb3,37c93aee-8aa4-4fe0-8d04-f8ff14a5e73b,Charged Off,629068.0,Long Term,632.0,1239085.0,8,Home Mortgage,Debt Consolidation,13939.54,13.3,31.0,6.0,0.0,125609.0,264924.0,0.0,0.0
ecc8b1e0-26f5-4ae8-888f-9c6e5b0ee07b,576a68f1-2a97-44d8-8fc5-41b1cb1b0093,Fully Paid,270622.0,Short Term,740.0,860301.0,2,Home Mortgage,Debt Consolidation,6710.42,15.9,28.0,8.0,0.0,292125.0,686092.0,0.0,0.0
6be2a8ad-f762-4f69-932d-3c9d456f0c28,8147f48d-0722-4f76-a900-86e84618fb16,Fully Paid,543400.0,Long Term,693.0,1824456.0,10,Home Mortgage,Debt Consolidation,27518.84,22.7,24.0,14.0,0.0,499168.0,733480.0,0.0,0.0
6ef584fe-ed18-469c-ae42-1941623c2997,07c9e011-ff2e-4491-bee7-3e0b1f4e6979,Fully Paid,324522.0,Short Term,748.0,840807.0,0,Rent,Debt Consolidation,22421.52,10.5,16.0,16.0,0.0,313956.0,990550.0,0.0,0.0
096f234c-3e71-4728-8af8-12af5ad20898,f2a36b2c-88f9-4478-b9ea-894cc9a14e14,Fully Paid,653664.0,Long Term,626.0,1505408.0,10,Home Mortgage,Debt Consolidation,24839.27,18.6,51.0,13.0,0.0,434264.0,616990.0,0.0,0.0
e94a2dc6-493c-48e2-afa1-d330e1e3fec3,47310348-1c5f-4189-904f-00f57af0886c,Fully Paid,223938.0,Short Term,728.0,1351869.0,10,Home Mortgage,Debt Consolidation,38979.07,20.0,6.0,17.0,0.0,298661.0,577324.0,0.0,0.0
6d0467c9-783a-474e-bb8b-05aef3f87012,b487a5d3-595f-413f-86bd-805e51d4b9dc,Fully Paid,78342.0,Short Term,695.0,751716.0,2,Rent,other,1183.89,13.7,10.0,2.0,0.0,11286.0,17402.0,0.0,0.0
df49b54f-aa85-4d3e-9ab8-d53d0e671170,9df81383-f653-4d2d-adb7-f9afe8a0dc44,Fully Paid,136642.0,Short Term,724.0,1059744.0,7,Home Mortgage,Debt Consolidation,14129.73,14.8,17.0,20.0,1.0,95038.0,151778.0,0.0,0.0
4537fdad-a20d-4ed3-b591-76bf8fce9108,938c23ae-4caa-4eb6-ae52-cdf717e7a3f4,Fully Paid,360514.0,Short Term,747.0,1907068.0,7,Own Home,Debt Consolidation,31784.34,17.5,39.0,14.0,0.0,287280.0,786412.0,0.0,0.0
aa0b85df-7766-4bd0-afea-e94cb389856f,1566fac6-613d-42bc-b97e-c747b78a64a8,Charged Off,65956.0,Short Term,738.0,460332.0,10,Home Mortgage,Debt Consolidation,8554.37,10.0,30.0,15.0,0.0,231192.0,700788.0,0.0,0.0
1a09af59-bc98-42cb-90c6-4e8d859788e7,edea8961-37e4-4ce2-ac0d-56049852efaa,Charged Off,150414.0,Short Term,741.0,722342.0,8,Rent,Debt Consolidation,12701.12,15.8,27.0,10.0,0.0,89091.0,277310.0,0.0,0.0
e4f9b90d-6e3f-45e5-801a-9d362a143f00,69a7e592-77c8-4cc9-a06f-0b5061f599c0,Fully Paid,334598.0,Short Term,696.0,1155846.0,7,Rent,Debt Consolidation,23405.91,21.0,9.0,20.0,0.0,191596.0,579260.0,0.0,0.0
18e9f71c-d022-4b24-a622-9a2e5ea6fccc,71d6c3bc-8a67-4a11-99f6-b1ca4213f630,Fully Paid,123640.0,Short Term,707.0,724527.0,1,Own Home,Medical Bills,12196.29,13.4,50.0,9.0,0.0,105127.0,720302.0,0.0,0.0
392b1923-1c1d-40f7-9ac7-c9eb4336bf62,7584dcee-469a-49dc-8ba4-2e3ce44e68e4,Charged Off,224092.0,Short Term,716.0,1161204.0,0,Rent,small_business,17785.71,20.2,2.0,16.0,0.0,550867.0,1179046.0,0.0,0.0
be853386-0187-41c4-aa85-834bec574534,f5e536ec-35a9-4253-a7fc-9e2adaeeb2d5,Fully Paid,332882.0,Long Term,634.0,1245754.0,10,Home Mortgage,Debt Consolidation,26160.72,13.0,2.0,16.0,0.0,177650.0,813010.0,0.0,0.0
288f48b4-3ae0-4c87-8c1e-835564c75a79,64224cc6-82b0-4ee5-a8d8-5ea9e1384a55,Charged Off,153538.0,Short Term,731.0,947150.0,5,Home Mortgage,Buy House,24468.01,11.0,8.0,15.0,0.0,261839.0,508662.0,0.0,0.0
4032b54c-1310-4a15-8079-47b016041bee,b487d9a0-60d8-417a-ab77-4e8004f1a13d,Fully Paid,334862.0,Short Term,697.0,804384.0,10,Home Mortgage,Debt Consolidation,18500.87,16.9,22.0,6.0,0.0,74366.0,137566.0,0.0,0.0
